PostalCode,PlaceName,State,StateAbbreviation,County,City,Latitude,Longitude
63190,Juan Escutia,Nayarit,NAY,Tepic,Tepic,21.9333,-105.1
63193,Miguel Hidalgo,Nayarit,NAY,Tepic,Tepic,21.4667,-104.65
63194,Puente de San Cayetano,Nayarit,NAY,Tepic,Tepic,21.4667,-104.8333
63195,Los Sauces Infonavit,Nayarit,NAY,Tepic,Tepic,21.5167,-105.25
63196,Castilla,Nayarit,NAY,Tepic,Tepic,21.3833,-104.8667
63197,Los Sauces,Nayarit,NAY,Tepic,Tepic,22.0208,-104.8167
63198,Villa La Paz,Nayarit,NAY,Tepic,Tepic,21.7095,-104.9449
63199,Jose Maria Martinez,Nayarit,NAY,Tepic,Tepic,21.7095,-104.9449
63500,El Cerro,Nayarit,NAY,Tepic,Francisco I Madero,21.2583,-105.1417
63501,Bellavista,Nayarit,NAY,Tepic,,21.5667,-104.8833
63502,El Rincon,Nayarit,NAY,Tepic,,21.55,-104.9167
63503,San Fernando,Nayarit,NAY,Tepic,,21.5667,-104.7833
63504,La Esperanza,Nayarit,NAY,Tepic,,21.6792,-105.2542
63505,Lo de Lamedo,Nayarit,NAY,Tepic,,21.5333,-104.9333
63506,La Cantera,Nayarit,NAY,Tepic,,21.5,-104.8333
63507,Las Delicias,Nayarit,NAY,Tepic,,21.6708,-105.1083
63508,Camichin de Jauja,Nayarit,NAY,Tepic,,21.0167,-104.7667
63509,El Refugio,Nayarit,NAY,Tepic,,21.9167,-104.9333
63510,El Jicote,Nayarit,NAY,Tepic,,21.5706,-104.9844
63511,Platanitos,Nayarit,NAY,Tepic,,21.35,-105.2333
63512,Lo de Garcia,Nayarit,NAY,Tepic,,21.5708,-105.0167
63513,Roseta,Nayarit,NAY,Tepic,,21.75,-104.9167
63514,Los Salazarez,Nayarit,NAY,Tepic,,21.6667,-104.9333
63515,El Espino,Nayarit,NAY,Tepic,,21.6167,-105.05
63516,El Limon,Nayarit,NAY,Tepic,,21.5583,-104.975
63517,Barranca Blanca,Nayarit,NAY,Tepic,,21.5667,-104.9667
63518,La Resolana,Nayarit,NAY,Tepic,,21.6167,-105
63519,La Yerba,Nayarit,NAY,Tepic,,21.5167,-105.0583
63520,El Colorado de La Mora,Nayarit,NAY,Tepic,,21.7,-104.6333
63522,Jesus Maria Cortez,Nayarit,NAY,Tepic,,21.6133,-104.72
63523,Atonalisco,Nayarit,NAY,Tepic,,21.65,-104.8333
63524,Caleras de Cofrados,Nayarit,NAY,Tepic,,21.6333,-104.7167
63525,Aguamilpa Ph,Nayarit,NAY,Tepic,,21.6133,-104.72
63526,El Vicente�o,Nayarit,NAY,Tepic,,21.6133,-104.72
63527,San Luis de Lozada,Nayarit,NAY,Tepic,,21.5,-104.7
63528,Mesa de Picachos,Nayarit,NAY,Tepic,,21.6133,-104.72
63529,Carretones de Cerritos,Nayarit,NAY,Tepic,,21.6133,-104.72
63200,Tuxpan Centro,Nayarit,NAY,Tuxpan,Tuxpan,21.6306,-105.1193
63202,Talpita,Nayarit,NAY,Tuxpan,Tuxpan,22.2389,-105.4272
63203,Emiliano Zapata,Nayarit,NAY,Tuxpan,Tuxpan,21.35,-104.9
63205,Magisterial,Nayarit,NAY,Tuxpan,Tuxpan,21.1667,-104.85
63207,Angel Flores,Nayarit,NAY,Tuxpan,Tuxpan,21.7667,-105.3
63225,Benito Juarez,Nayarit,NAY,Tuxpan,Tuxpan,21.5833,-105
63227,Cantarranas,Nayarit,NAY,Tuxpan,Tuxpan,21.3333,-105.2
63660,Palma Grande,Nayarit,NAY,Tuxpan,,21.9444,-105.2833
63670,Union de Corrientes,Nayarit,NAY,Tuxpan,,21.9833,-105.4167
63580,La Yesca,Nayarit,NAY,La Yesca,,21.3167,-104
63581,Corta Pico,Nayarit,NAY,La Yesca,,21.2917,-104.1042
63582,El Izote,Nayarit,NAY,La Yesca,,21.2917,-104.1042
63583,Apozolco,Nayarit,NAY,La Yesca,,21.3667,-104
63584,Amatlan de Jora,Nayarit,NAY,La Yesca,,21.3833,-104.1333
63585,Ambas Aguas,Nayarit,NAY,La Yesca,,21.2917,-104.1042
63587,La Cofradia,Nayarit,NAY,La Yesca,,21.1,-104.2833
63590,Puente de Camotlan,Nayarit,NAY,La Yesca,,21.6,-104.2833
63594,El Trapiche,Nayarit,NAY,La Yesca,,21.5,-104.2333
63595,Huajimic,Nayarit,NAY,La Yesca,,21.7,-104.3333
63726,Sol Nuevo,Nayarit,NAY,Bahia de Banderas,,21.0167,-105.2833
63728,Mesa Del Rodeo,Nayarit,NAY,Bahia de Banderas,,21.0333,-104.9667
63729,Lo de Marcos,Nayarit,NAY,Bahia de Banderas,,20.95,-105.35
63730,Santa Rosa Tapachula,Nayarit,NAY,Bahia de Banderas,,21.0333,-104.8167
63732,La Unidad,Nayarit,NAY,Bahia de Banderas,Bucerias,21.5778,-105.1056
63734,Nuevo Corral Del Risco,Nayarit,NAY,Bahia de Banderas,,20.7983,-105.4451
63735,Las Jarretaderas,Nayarit,NAY,Bahia de Banderas,,21.0216,-105.1707
63736,El Colomo,Nayarit,NAY,Bahia de Banderas,,20.875,-105.1625
63737,San Jose Del Valle,Nayarit,NAY,Bahia de Banderas,,20.7625,-105.2333
63738,El Porvenir,Nayarit,NAY,Bahia de Banderas,,21.0833,-105.0833
63739,Fortuna de Vallejo,Nayarit,NAY,Bahia de Banderas,,20.9333,-105.1333
65650,Abasolo,Nuevo Leon,NLE,Abasolo,,25.95,-100.4
65800,Agualeguas,Nuevo Leon,NLE,Agualeguas,,26.3,-99.5667
65810,Rancho Nuevo,Nuevo Leon,NLE,Agualeguas,,26.3667,-99.9
65813,Ojo de Agua,Nuevo Leon,NLE,Agualeguas,,26.2811,-99.8592
65814,El Nogal,Nuevo Leon,NLE,Agualeguas,,26.3125,-99.8819
65815,Cieneguitas,Nuevo Leon,NLE,Agualeguas,,26.3667,-99.8667
65819,Los Garza,Nuevo Leon,NLE,Agualeguas,,26.5667,-99.8167
65830,La Escondida,Nuevo Leon,NLE,Agualeguas,,26.25,-99.75
65835,Los Nogales,Nuevo Leon,NLE,Agualeguas,,26.2486,-99.6875
65836,Lagunillas,Nuevo Leon,NLE,Agualeguas,,26.3,-99.7167
66900,Los Aldamas,Nuevo Leon,NLE,Los Aldamas,,26.05,-99.1833
66910,Los Aldamas,Nuevo Leon,NLE,Los Aldamas,,26.05,-99.1833
66930,Los Aldamas,Nuevo Leon,NLE,Los Aldamas,,26.05,-99.1833
66940,San Pedro,Nuevo Leon,NLE,Los Aldamas,,25.9333,-99.2
66945,La Palmita,Nuevo Leon,NLE,Los Aldamas,,25.9458,-99.2967
67350,Santa Engracia,Nuevo Leon,NLE,Allende,,25.4167,-99.5667
67353,Paso Hondo,Nuevo Leon,NLE,Allende,,25.2667,-99.9667
67360,La Cruz,Nuevo Leon,NLE,Allende,,24.8394,-99.6708
67362,Atongo de Allende,Nuevo Leon,NLE,Allende,,24.7371,-99.6436
67363,Los Terreros,Nuevo Leon,NLE,Allende,,24.6347,-99.6164
67370,Los Guzman,Nuevo Leon,NLE,Allende,,25.3333,-100.0333
67372,San Antonio,Nuevo Leon,NLE,Allende,,25.3333,-100.0333
67374,Lazarillos de Abajo,Nuevo Leon,NLE,Allende,,25.3333,-100.0333
67380,Las Raices,Nuevo Leon,NLE,Allende,,25.25,-100.0333
67382,Lazarillos de Arriba,Nuevo Leon,NLE,Allende,,25.2583,-100.0333
67383,La Colmena de Arriba,Nuevo Leon,NLE,Allende,,25.2667,-100.0333
65000,Colombia,Nuevo Leon,NLE,Anahuac,,27.7,-99.75
65001,El Camaron,Nuevo Leon,NLE,Anahuac,,27.4747,-99.9521
65002,Rodriguez,Nuevo Leon,NLE,Anahuac,,27.2494,-100.1542
65004,Sifon Villanueva,Nuevo Leon,NLE,Anahuac,,27.4747,-99.9521
65008,Escuela Rural Federal 14,Nuevo Leon,NLE,Anahuac,,27.4747,-99.9521
65010,Kilometro 34,Nuevo Leon,NLE,Anahuac,,27.0954,-100.2266
65030,Anahuac y Rodriguez Centro,Nuevo Leon,NLE,Anahuac,Anahuac,27.0954,-100.2266
65032,Revolucion,Nuevo Leon,NLE,Anahuac,Anahuac,27.0954,-100.2266
65033,Obrera,Nuevo Leon,NLE,Anahuac,Anahuac,27.0954,-100.2266
65034,Lazaro Cardenas,Nuevo Leon,NLE,Anahuac,Anahuac,27.0954,-100.2266
65036,Granja Experimental,Nuevo Leon,NLE,Anahuac,Anahuac,27.0954,-100.2266
65040,Anahuac,Nuevo Leon,NLE,Anahuac,Anahuac,27.2333,-100.15
65042,Raul Caballero Escamilla,Nuevo Leon,NLE,Anahuac,Anahuac,27.2333,-100.15
65057,Nuevo Camaron,Nuevo Leon,NLE,Anahuac,,27.0367,-100.0386
65059,Nuevo Rodriguez,Nuevo Leon,NLE,Anahuac,,27.0367,-100.0386
66600,Manuel Villarreal,Nuevo Leon,NLE,Apodaca,Apodaca,26.0667,-99.8833
66601,Mision de San Javier,Nuevo Leon,NLE,Apodaca,Apodaca,26.2167,-100.1083
66603,Monterrey,Nuevo Leon,NLE,Apodaca,Apodaca,25.6667,-100.3167
66604,Santa Rosa,Nuevo Leon,NLE,Apodaca,Apodaca,25.8167,-100.2333
66605,Teresita,Nuevo Leon,NLE,Apodaca,Apodaca,27.3167,-100
66606,Rinconada Colonial,Nuevo Leon,NLE,Apodaca,Apodaca,26.2167,-100.1083
66609,Ciudad de Monterrey,Nuevo Leon,NLE,Apodaca,Apodaca,26.2167,-100.1083
66610,Paseo Santa Rosa,Nuevo Leon,NLE,Apodaca,Apodaca,25.6167,-100.1083
66612,Los Ebanos,Nuevo Leon,NLE,Apodaca,Apodaca,25.65,-99.55
66613,Jardines de Monterrey II,Nuevo Leon,NLE,Apodaca,Apodaca,26.8,-99.9833
66614,Los Altos,Nuevo Leon,NLE,Apodaca,Apodaca,25.7667,-99.2667
66615,Guillermo Fraustro,Nuevo Leon,NLE,Apodaca,Apodaca,25.7517,-99.8809
66620,Agua Fria,Nuevo Leon,NLE,Apodaca,Apodaca,25.8167,-100.1667
66623,Artemio Trevi�o,Nuevo Leon,NLE,Apodaca,Apodaca,25.8167,-100.1667
66626,Stiva,Nuevo Leon,NLE,Apodaca,Apodaca,25.8167,-100.1667
66627,Technology Park,Nuevo Leon,NLE,Apodaca,Apodaca,25.8167,-100.1667
66630,Arboledas Del Mezquital,Nuevo Leon,NLE,Apodaca,Apodaca,25.4022,-99.7507
66632,Balcones Del Mezquital,Nuevo Leon,NLE,Apodaca,Apodaca,25.8944,-99.1592
66633,Santa Fe,Nuevo Leon,NLE,Apodaca,Apodaca,25.6667,-99.65
66634,Independencia I,Nuevo Leon,NLE,Apodaca,Apodaca,25.5069,-99.1847
66635,Enramada VI,Nuevo Leon,NLE,Apodaca,Apodaca,26.6389,-100.1486
66636,Paseo de los Pinos II,Nuevo Leon,NLE,Apodaca,Apodaca,23.9167,-100.0667
66637,Parque Industrial Milimex,Nuevo Leon,NLE,Apodaca,Apodaca,25.4022,-99.7507
66640,Mision Real,Nuevo Leon,NLE,Apodaca,Apodaca,25.7417,-100.05
66643,Mision San Pablo,Nuevo Leon,NLE,Apodaca,Apodaca,25.8615,-99.8283
66644,Santa Monica,Nuevo Leon,NLE,Apodaca,Apodaca,25.85,-99.75
66645,Padilla,Nuevo Leon,NLE,Apodaca,Apodaca,25.8615,-99.8283
66646,Pueblo Nuevo III,Nuevo Leon,NLE,Apodaca,Apodaca,26.2833,-99.4333
66647,Paseo de las Fuentes,Nuevo Leon,NLE,Apodaca,Apodaca,25.8615,-99.8283
66648,El Campanario,Nuevo Leon,NLE,Apodaca,Apodaca,25.8615,-99.8283
66649,San Pablo,Nuevo Leon,NLE,Apodaca,Apodaca,25.625,-99.4928
67940,Los Nogales,Nuevo Leon,NLE,Aramberri,,25.0833,-99.8
67941,La Escondida,Nuevo Leon,NLE,Aramberri,,24.9078,-99.5167
67942,Hoya de Bocacelly,Nuevo Leon,NLE,Aramberri,,24.2428,-99.6925
67943,El Porvenir,Nuevo Leon,NLE,Aramberri,,24.1783,-99.7525
67944,San Juan O Puentes,Nuevo Leon,NLE,Aramberri,,24.6018,-99.741
67947,La Soledad,Nuevo Leon,NLE,Aramberri,,24.7186,-99.5319
67950,San Joaquin de Soto,Nuevo Leon,NLE,Aramberri,,24.2431,-99.9161
67952,San Juanito de Solis,Nuevo Leon,NLE,Aramberri,,24.4528,-99.9458
67954,Ibarrilla O Rincon de Ibarrilla,Nuevo Leon,NLE,Aramberri,,24.4609,-99.9615
67955,Milpillas,Nuevo Leon,NLE,Aramberri,,24.3583,-99.795
67956,San Isidro,Nuevo Leon,NLE,Aramberri,,24.3536,-99.9531
67957,La Victoria,Nuevo Leon,NLE,Aramberri,,24.2667,-100.1333
67958,San Juan de Aviles,Nuevo Leon,NLE,Aramberri,,24.1708,-100.0653
67959,San Rafael Del Llano,Nuevo Leon,NLE,Aramberri,,25.2333,-99.7167
65150,Bustamante,Nuevo Leon,NLE,Bustamante,,26.5333,-100.5
67451,Lazaro Cardenas,Nuevo Leon,NLE,Cadereyta Jimenez,,25.5667,-99.8625
67453,Santa Fe,Nuevo Leon,NLE,Cadereyta Jimenez,,25.6667,-99.65
67454,Las Nutrias,Nuevo Leon,NLE,Cadereyta Jimenez,,25.5333,-99.8333
67456,El Castillo,Nuevo Leon,NLE,Cadereyta Jimenez,,25.5333,-100
67459,San Juan de los Garza,Nuevo Leon,NLE,Cadereyta Jimenez,,25.5667,-99.8625
67460,Atongo de Abajo,Nuevo Leon,NLE,Cadereyta Jimenez,,25.3333,-100
67462,San Rafael,Nuevo Leon,NLE,Cadereyta Jimenez,,25.5167,-100.0167
67463,El Refugio,Nuevo Leon,NLE,Cadereyta Jimenez,,25.4714,-100.0153
67464,San Lorenzo,Nuevo Leon,NLE,Cadereyta Jimenez,,25.4986,-99.9769
67465,Los Palmitos,Nuevo Leon,NLE,Cadereyta Jimenez,,25.4301,-99.9861
67467,La Union,Nuevo Leon,NLE,Cadereyta Jimenez,,25.3833,-99.95
67469,Las Adjuntas,Nuevo Leon,NLE,Cadereyta Jimenez,,25.3842,-99.9497
67470,San Juan,Nuevo Leon,NLE,Cadereyta Jimenez,,25.5333,-99.8333
67473,Rancho Viejo,Nuevo Leon,NLE,Cadereyta Jimenez,,25.5333,-99.8167
67474,Las Trancas,Nuevo Leon,NLE,Cadereyta Jimenez,,25.5,-99.9167
67475,La Soledad Herrera,Nuevo Leon,NLE,Cadereyta Jimenez,,25.5171,-99.8669
67480,Cadereyta Jimenez Centro,Nuevo Leon,NLE,Cadereyta Jimenez,Cadereyta Jimenez,25.8669,-100.007
67483,Alfredo V Bonfil,Nuevo Leon,NLE,Cadereyta Jimenez,Cadereyta Jimenez,26.5331,-99.6583
67484,Marin,Nuevo Leon,NLE,Cadereyta Jimenez,Cadereyta Jimenez,25.8667,-100.05
67485,Santa Maria,Nuevo Leon,NLE,Cadereyta Jimenez,Cadereyta Jimenez,25.9528,-99.8125
67486,Lomas de los Pilares 2d0 Sector,Nuevo Leon,NLE,Cadereyta Jimenez,Cadereyta Jimenez,25.8669,-100.007
67490,La Concepcion,Nuevo Leon,NLE,Cadereyta Jimenez,,25.4842,-99.7636
67492,La Haciendita,Nuevo Leon,NLE,Cadereyta Jimenez,,25.5142,-99.7506
67493,El Tepehuaje,Nuevo Leon,NLE,Cadereyta Jimenez,,25.5353,-99.7569
67496,Vaqueros,Nuevo Leon,NLE,Cadereyta Jimenez,,25.3833,-99.7833
67498,Valle Hidalgo,Nuevo Leon,NLE,Cadereyta Jimenez,,25.3111,-99.8436
66550,El Carmen,Nuevo Leon,NLE,Carmen,,24.9761,-99.4389
66559,El Jaral,Nuevo Leon,NLE,Carmen,,25.9328,-100.3436
65900,Ciudad Cerralvo,Nuevo Leon,NLE,Cerralvo,,25.9843,-99.7092
65920,Juarez,Nuevo Leon,NLE,Cerralvo,,25.65,-100.0833
65930,Los Nogales,Nuevo Leon,NLE,Cerralvo,,26.2486,-99.6875
65936,U�a de Gato,Nuevo Leon,NLE,Cerralvo,,25.9769,-99.6617
65940,Martinitos,Nuevo Leon,NLE,Cerralvo,,25.9833,-99.5667
65550,Cienega de Flores Centro,Nuevo Leon,NLE,Cienega de Flores,Cienega de Flores,25.7636,-100.1471
65554,Dibsa II,Nuevo Leon,NLE,Cienega de Flores,Cienega de Flores,25.7636,-100.1471
65556,Villas Campestres,Nuevo Leon,NLE,Cienega de Flores,Cienega de Flores,25.7636,-100.1471
65558,Lomas de Cienega,Nuevo Leon,NLE,Cienega de Flores,Cienega de Flores,25.7636,-100.1471
65560,Los Lirios,Nuevo Leon,NLE,Cienega de Flores,Cienega de Flores,25.1833,-99.9333
65562,Progreso,Nuevo Leon,NLE,Cienega de Flores,Cienega de Flores,25.0444,-99.7658
65563,Emiliano Zapata,Nuevo Leon,NLE,Cienega de Flores,Cienega de Flores,24.9056,-99.5983
65564,Alianza Sector 2,Nuevo Leon,NLE,Cienega de Flores,Cienega de Flores,25.0444,-99.7658
65565,Valle de Cienega,Nuevo Leon,NLE,Cienega de Flores,Cienega de Flores,25.0444,-99.7658
67050,China,Nuevo Leon,NLE,China,,25.7,-99.2333
67052,Santa Monica,Nuevo Leon,NLE,China,,25.8667,-99.1833
67055,Paso de La Loma,Nuevo Leon,NLE,China,,25.7333,-99.25
67060,La Barranca,Nuevo Leon,NLE,China,,25.5833,-99.3167
67097,La Barreta,Nuevo Leon,NLE,China,,26.5667,-100.4
67099,Dr Ignacio Morones Prieto,Nuevo Leon,NLE,China,,26.5667,-100.4
67900,Las Brisas,Nuevo Leon,NLE,Doctor Arroyo,Doctor Arroyo,23.5544,-100.2197
67902,Acu�a,Nuevo Leon,NLE,Doctor Arroyo,,23.7667,-100.1
67904,El Carmen de Casta�o,Nuevo Leon,NLE,Doctor Arroyo,,23.6333,-99.9667
67905,San Isidro de Fernandez,Nuevo Leon,NLE,Doctor Arroyo,,23.596,-100.2545
67906,Puerto de Dolores,Nuevo Leon,NLE,Doctor Arroyo,,23.5544,-100.2197
67907,Laguna de Castillo,Nuevo Leon,NLE,Doctor Arroyo,,23.5544,-100.2197
67908,La Concepcion,Nuevo Leon,NLE,Doctor Arroyo,,23.3167,-100.3833
67912,El Leoncito,Nuevo Leon,NLE,Doctor Arroyo,,24.4167,-100.5333
67913,El Tajo,Nuevo Leon,NLE,Doctor Arroyo,,24.35,-100.4167
67914,Mesa de Gonzalez,Nuevo Leon,NLE,Doctor Arroyo,,24.2967,-100.3342
67915,Lagunita y Ranchos Nuevos,Nuevo Leon,NLE,Doctor Arroyo,,24.2785,-100.3618
67916,San Pablo de los Rueda,Nuevo Leon,NLE,Doctor Arroyo,,24.1908,-100.2533
67917,Estanque Nuevo,Nuevo Leon,NLE,Doctor Arroyo,,24.1,-100.25
67920,El Tecolote,Nuevo Leon,NLE,Doctor Arroyo,,24.0694,-100.4389
67921,Santa Ana,Nuevo Leon,NLE,Doctor Arroyo,,24.0833,-100.3833
67923,El Refugio de los Cedillos,Nuevo Leon,NLE,Doctor Arroyo,,24.0489,-100.2342
67924,El Rucio,Nuevo Leon,NLE,Doctor Arroyo,,23.9667,-100.5667
67925,El Charco de La Granja,Nuevo Leon,NLE,Doctor Arroyo,,23.96,-100.4458
67926,Jesus Maria de Berrones,Nuevo Leon,NLE,Doctor Arroyo,,24.1455,-100.0958
67928,Cerritos de Vacas,Nuevo Leon,NLE,Doctor Arroyo,,23.641,-100.3535
67930,El Carmen de La Laja,Nuevo Leon,NLE,Doctor Arroyo,,23.7533,-100.3155
67931,Mesa Del Traidor,Nuevo Leon,NLE,Doctor Arroyo,,23.8561,-100.2328
67932,Puerta de Aguilar,Nuevo Leon,NLE,Doctor Arroyo,,23.8542,-100.3125
67933,Guadalupe de Silva,Nuevo Leon,NLE,Doctor Arroyo,,23.6667,-100.2
67934,San Pedro de Gonzalez,Nuevo Leon,NLE,Doctor Arroyo,,23.8593,-100.1688
67935,Las Jarillas,Nuevo Leon,NLE,Doctor Arroyo,,23.7833,-100.2833
67936,San Miguel de los Aguirre,Nuevo Leon,NLE,Doctor Arroyo,,23.7342,-100.4458
67937,Presita de Rueda,Nuevo Leon,NLE,Doctor Arroyo,,23.7167,-100.0667
67938,San Gregorio,Nuevo Leon,NLE,Doctor Arroyo,,26.3828,-100.3125
66950,Dr Coss,Nuevo Leon,NLE,Doctor Coss,,26.0278,-99.1819
66955,Francisco I Madero,Nuevo Leon,NLE,Doctor Coss,,26.0278,-99.1819
66960,La Lajilla,Nuevo Leon,NLE,Doctor Coss,,26.0833,-99.05
66963,La Ceja,Nuevo Leon,NLE,Doctor Coss,,26,-99.05
66964,Serafin,Nuevo Leon,NLE,Doctor Coss,,26.0417,-99.05
66980,Cantu,Nuevo Leon,NLE,Doctor Coss,,25.8944,-99.1592
66750,Dr Gonzalez,Nuevo Leon,NLE,Doctor Gonzalez,,25.9292,-100.0116
66770,Nuevo Repueblo,Nuevo Leon,NLE,Doctor Gonzalez,,25.8667,-99.7833
66790,La Venadera O San Antonio,Nuevo Leon,NLE,Doctor Gonzalez,,25.9292,-100.0116
67850,Laguna de Labradores,Nuevo Leon,NLE,Galeana,,24.8194,-100.125
67853,El Canelito,Nuevo Leon,NLE,Galeana,,24.8028,-100.7186
67854,El Carmen,Nuevo Leon,NLE,Galeana,,24.6236,-100.4917
67855,Los Magueyes,Nuevo Leon,NLE,Galeana,,26.2,-99.2
67856,San Francisco de los Blancos,Nuevo Leon,NLE,Galeana,,24.8833,-100.1667
67857,San Lucas,Nuevo Leon,NLE,Galeana,,24.9333,-100.15
67858,San Juan de Mimbres,Nuevo Leon,NLE,Galeana,,24.975,-100.2917
67860,Cienega Del Toro,Nuevo Leon,NLE,Galeana,,25.0833,-100.35
67863,Las Delicias,Nuevo Leon,NLE,Galeana,,24.9111,-100.6392
67864,San Joaquin,Nuevo Leon,NLE,Galeana,,24.9833,-100.5
67865,Boca Del Refugio,Nuevo Leon,NLE,Galeana,,25.0625,-100.5006
67866,Santa Maria Del Socorro,Nuevo Leon,NLE,Galeana,,25.0278,-100.3819
67867,San Jose de La Martha,Nuevo Leon,NLE,Galeana,,25.1667,-100.4
67868,El Castillo,Nuevo Leon,NLE,Galeana,,25.1833,-100.6333
67870,San Pablo de Raices,Nuevo Leon,NLE,Galeana,,24.5625,-100.1278
67872,San Francisco de Berlanga,Nuevo Leon,NLE,Galeana,,24.3661,-100.1181
67873,San Ignacio de Texas,Nuevo Leon,NLE,Galeana,,24.3158,-100.1889
67874,San Antonio Del Salero,Nuevo Leon,NLE,Galeana,,24.4311,-100.3764
67875,Texas,Nuevo Leon,NLE,Galeana,,24.3158,-100.1889
67876,San Pablo de Mitras,Nuevo Leon,NLE,Galeana,,24.4925,-100.4972
67877,Tokio,Nuevo Leon,NLE,Galeana,,24.6667,-100.2333
67878,La Poza,Nuevo Leon,NLE,Galeana,,24.7167,-100.0167
66000,Centro Villa de Garcia (casco),Nuevo Leon,NLE,Garcia,Garcia,25.3762,-100.0294
66003,Paseo de las Minas,Nuevo Leon,NLE,Garcia,Garcia,25.3762,-100.0294
66004,Las Villas,Nuevo Leon,NLE,Garcia,Garcia,25.3762,-100.0294
66005,El Fraile II,Nuevo Leon,NLE,Garcia,Garcia,25.3764,-99.9871
66006,Fomorrey Nogales I,Nuevo Leon,NLE,Garcia,Garcia,25.3762,-100.0294
66007,Avance Popular,Nuevo Leon,NLE,Garcia,Garcia,25.3762,-100.0294
66008,Popular Jose Paez Garcia,Nuevo Leon,NLE,Garcia,Garcia,25.3347,-99.9444
66009,San Juan Bautista,Nuevo Leon,NLE,Garcia,Garcia,25.4167,-100.2833
66010,Rinconada,Nuevo Leon,NLE,Garcia,,25.7,-100.7167
66020,La Soledad Estacion,Nuevo Leon,NLE,Garcia,,24.9056,-99.5983
66022,La Gruta,Nuevo Leon,NLE,Garcia,,24.9056,-99.5983
66023,Villas Del Poniente,Nuevo Leon,NLE,Garcia,,24.9056,-99.5983
66030,Grutas de Villa de Garcia,Nuevo Leon,NLE,Garcia,,25.5881,-99.9497
66040,La Cruz,Nuevo Leon,NLE,Garcia,,25.55,-99.9333
66042,Icamole,Nuevo Leon,NLE,Garcia,,25.9167,-100.7167
66200,San Pedro Garza Garcia Centro,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.6473,-99.9326
66210,La Leona,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.4167,-99.9167
66214,El Obispo,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.328,-100.0917
66215,Trabajadores 2a Secc,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.5833,-99.9333
66216,Vista Monta�a,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.328,-100.0917
66217,Plan de Ayala,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.328,-100.0917
66218,Lucio Blanco,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,24.9839,-100.425
66219,Lomas Del Obispo,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.328,-100.0917
66220,Del Valle,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.3417,-99.6962
66223,Fuentes de Valle Sector 7 Colinas,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.3417,-99.6962
66225,Residencial La Joya,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.3417,-99.6962
66226,Los Sabinos,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.5,-99.7667
66227,San Francisco,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.4089,-100.1589
66228,Residencial San Carlos,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.3417,-99.6962
66230,La Ventana,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.1167,-99.9
66233,Santa Elena,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,26.8,-99.9833
66234,Villa Monta�a Campestre,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.6433,-99.9133
66235,Villa Monta�a,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.6433,-99.9133
66236,Palo Blanco,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.85,-99.6667
66237,Valle de La Paz,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,24.8667,-100.0833
66238,Dalmonte,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.6433,-99.9133
66239,Las Amapas,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.6433,-99.9133
66240,Mirasierra,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.5833,-99.3167
66244,Capistrano,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.5833,-99.3167
66245,Barranca Del Pedregal,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.5833,-99.3167
66246,Hacienda Del Valle,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.5833,-99.3167
66247,La Parvada,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.5833,-99.3167
66248,Los Campos,Nuevo Leon,NLE,San Pedro Garza Garcia,San Pedro Garza Garcia,25.5833,-99.3167
